trace,freq,label,lof_scores,lof_pred,dbscan_pred,spectral_pred
NEW CHANGE_DIAGN FIN RELEASE CODE_OK REOPEN FIN RELEASE CODE_OK BILLED MANUAL CODE_OK MANUAL MANUAL CODE_OK MANUAL,1,1.0,1.413285043175519,1,0.0,0.0
NEW FIN RELEASE CODE_NOK BILLED STORNO REJECT REOPEN FIN RELEASE CODE_NOK SET_STATUS,1,1.0,2.0274114118355917,0,1.0,0.0
NEW CHANGE_DIAGN FIN RELEASE CODE_OK BILLED STORNO MANUAL BILLED STORNO REJECT BILLED,1,1.0,21371338.800786406,0,1.0,0.0
NEW CHANGE_DIAGN FIN RELEASE CODE_OK BILLED STORNO SET_STATUS SET_STATUS CHANGE_END DELETE,1,1.0,2.2184589321397397,0,1.0,0.0
NEW FIN RELEASE CODE_NOK SET_STATUS SET_STATUS,1,1.0,2.4298515073242433,0,1.0,0.0
NEW FIN RELEASE CODE_OK REOPEN FIN RELEASE CODE_OK BILLED CODE_OK CODE_OK BILLED,1,1.0,4.818108242167754,0,1.0,0.0
NEW CHANGE_DIAGN FIN RELEASE REOPEN FIN REOPEN FIN RELEASE CODE_OK BILLED CODE_OK,1,1.0,1.5198745830688785,1,1.0,0.0
NEW CHANGE_DIAGN FIN FIN RELEASE CODE_OK BILLED STORNO REJECT REOPEN FIN RELEASE CODE_OK BILLED,1,1.0,3.1237579358310668,0,1.0,0.0
NEW CHANGE_DIAGN CHANGE_DIAGN FIN RELEASE CODE_OK BILLED STORNO BILLED STORNO REJECT BILLED,1,1.0,2.410525876153015,0,1.0,0.0
NEW CHANGE_DIAGN CHANGE_DIAGN FIN REOPEN FIN RELEASE CODE_OK BILLED CODE_OK,1,1.0,1.5813781191217038,1,1.0,0.0
NEW FIN RELEASE FIN RELEASE BILLED STORNO MANUAL BILLED,1,1.0,1.3601947907939462,1,1.0,0.0
NEW CHANGE_DIAGN CHANGE_DIAGN FIN RELEASE SET_STATUS,1,1.0,2.1580428205958704,0,1.0,0.0
NEW CHANGE_DIAGN FIN RELEASE CODE_OK BILLED STORNO REJECT SET_STATUS SET_STATUS CHANGE_END FIN RELEASE CODE_OK BILLED,1,1.0,2.840950879015585,0,1.0,0.0
NEW FIN RELEASE BILLED MANUAL BILLED STORNO REJECT MANUAL BILLED,1,1.0,1.2323820838815145,1,0.0,0.0
NEW CHANGE_DIAGN FIN REOPEN FIN RELEASE REOPEN FIN RELEASE CODE_OK BILLED CODE_OK,1,1.0,1.5198745830688785,1,0.0,0.0
NEW FIN RELEASE CODE_OK BILLED STORNO REJECT REOPEN CHANGE_DIAGN DELETE,1,1.0,4.273763834463923,0,1.0,0.0
NEW FIN RELEASE CODE_NOK SET_STATUS SET_STATUS FIN RELEASE CODE_OK BILLED,1,1.0,4.2908100550881345,0,1.0,0.0
NEW CHANGE_DIAGN FIN REOPEN FIN REOPEN FIN RELEASE CODE_ERROR BILLED MANUAL CODE_NOK CODE_NOK MANUAL STORNO REJECT MANUAL REOPEN FIN RELEASE CODE_OK BILLED CODE_OK,1,1.0,1.870755753412448,1,0.0,0.0
NEW CHANGE_DIAGN FIN RELEASE CODE_OK REOPEN FIN RELEASE CODE_OK BILLED STORNO BILLED CODE_OK,1,1.0,1.3114049336026776,1,1.0,0.0
NEW FIN RELEASE CODE_OK BILLED STORNO REJECT REOPEN FIN RELEASE CODE_OK SET_STATUS SET_STATUS,1,1.0,4.253371724219242,0,1.0,0.0
NEW CHANGE_DIAGN CHANGE_DIAGN CHANGE_DIAGN FIN RELEASE CODE_OK REOPEN FIN RELEASE CODE_OK BILLED STORNO REJECT REOPEN FIN RELEASE CODE_OK BILLED,1,1.0,1.8370196502809053,1,1.0,0.0
NEW CHANGE_DIAGN FIN RELEASE CODE_OK REOPEN FIN RELEASE CODE_OK REOPEN FIN RELEASE CODE_OK BILLED STORNO BILLED STORNO REJECT REOPEN FIN RELEASE CODE_OK BILLED,1,1.0,1.730768722592109,1,1.0,0.0
NEW FIN RELEASE RELEASE MANUAL,1,1.0,4.116444875307001,0,0.0,0.0
NEW CHANGE_DIAGN FIN RELEASE CODE_NOK REOPEN FIN RELEASE CODE_NOK CODE_NOK CODE_OK BILLED,1,1.0,1.2156508176423462,1,1.0,0.0
NEW FIN RELEASE SET_STATUS SET_STATUS REOPEN FIN RELEASE SET_STATUS,1,0.0,2.1683943348971044,0,0.0,0.0
NEW CHANGE_DIAGN FIN RELEASE CODE_OK BILLED CODE_OK STORNO REJECT RELEASE CODE_OK SET_STATUS CODE_OK REOPEN FIN RELEASE CODE_OK BILLED,1,1.0,3.3992531148493397,0,0.0,0.0
NEW CHANGE_DIAGN FIN RELEASE CODE_OK BILLED STORNO BILLED STORNO REJECT SET_STATUS,1,1.0,1.7318005657691768,1,1.0,0.0
NEW CHANGE_DIAGN FIN RELEASE CODE_OK REOPEN FIN RELEASE CODE_OK BILLED STORNO REJECT BILLED STORNO REJECT MANUAL MANUAL CODE_OK BILLED,1,1.0,4.239735593453617,0,0.0,0.0
NEW FIN RELEASE CODE_OK BILLED STORNO REJECT BILLED CODE_OK CODE_OK,1,1.0,1.8615631586320278,1,1.0,0.0
NEW FIN RELEASE CODE_OK BILLED CODE_OK MANUAL MANUAL,1,1.0,1.3808355430025667,1,1.0,0.0
NEW FIN RELEASE CODE_OK CODE_OK CODE_NOK CODE_OK CODE_OK BILLED,1,1.0,4.380288032990792,0,0.0,0.0
NEW FIN RELEASE CODE_NOK REOPEN FIN SET_STATUS,1,1.0,1.1645639126523815,1,1.0,0.0
NEW FIN RELEASE REOPEN FIN REOPEN FIN RELEASE CODE_OK BILLED CODE_OK,1,1.0,1.160138218371352,1,1.0,0.0
NEW CHANGE_DIAGN FIN RELEASE CODE_ERROR BILLED STORNO REJECT REOPEN FIN REOPEN FIN RELEASE CODE_NOK SET_STATUS,1,1.0,1.2047399127030507,1,0.0,0.0
NEW NEW NEW NEW NEW,1,0.0,1.4643856189774724,1,0.0,0.0
NEW CHANGE_DIAGN FIN RELEASE CODE_OK BILLED STORNO BILLED MANUAL CODE_OK MANUAL,1,1.0,2.2971650221591626,0,1.0,0.0
NEW FIN REOPEN FIN CODE_OK RELEASE CODE_OK BILLED STORNO REJECT RELEASE CODE_OK BILLED CODE_OK,1,1.0,3.0636669606769615,0,1.0,0.0
NEW CHANGE_DIAGN FIN RELEASE CODE_OK BILLED STORNO REJECT REOPEN FIN RELEASE CODE_OK BILLED STORNO REJECT REOPEN FIN RELEASE CODE_OK BILLED,1,1.0,3.075205215109617,0,1.0,0.0
NEW CHANGE_DIAGN FIN RELEASE CODE_OK BILLED STORNO REJECT REOPEN CHANGE_DIAGN DELETE,1,1.0,3.725386680044228,0,1.0,0.0
NEW CHANGE_DIAGN CHANGE_DIAGN CHANGE_DIAGN FIN RELEASE CODE_OK BILLED CODE_OK,1,1.0,4.63494634125974,0,1.0,0.0
NEW CHANGE_DIAGN FIN RELEASE CODE_OK BILLED STORNO REJECT BILLED STORNO REJECT REOPEN CHANGE_DIAGN FIN RELEASE CODE_OK BILLED STORNO REJECT BILLED,1,1.0,2.2328384119106297,0,1.0,0.0
NEW FIN RELEASE REOPEN FIN RELEASE REOPEN FIN REOPEN FIN RELEASE CODE_OK BILLED,1,1.0,0.9555555620154312,1,0.0,0.0
NEW CHANGE_DIAGN FIN RELEASE CODE_OK MANUAL REOPEN FIN RELEASE CODE_OK MANUAL RELEASE CODE_OK BILLED,1,1.0,1.0927888147448783,1,1.0,0.0
NEW CHANGE_DIAGN CHANGE_DIAGN CHANGE_DIAGN FIN RELEASE CODE_NOK REOPEN CHANGE_DIAGN FIN RELEASE CODE_OK BILLED,1,1.0,2.0345123960338367,0,0.0,0.0
NEW CHANGE_DIAGN FIN RELEASE CODE_OK REOPEN FIN REOPEN FIN RELEASE CODE_OK REOPEN FIN RELEASE CODE_OK BILLED,1,1.0,1.5550193728371189,1,1.0,0.0
NEW CHANGE_DIAGN MANUAL,1,1.0,6.9735159412047585,0,0.0,0.0
NEW CHANGE_DIAGN FIN RELEASE CODE_OK BILLED STORNO BILLED STORNO REJECT REOPEN FIN RELEASE CODE_OK BILLED,1,1.0,1.3873538482676817,1,1.0,0.0
NEW FIN RELEASE REOPEN FIN REOPEN FIN RELEASE REOPEN FIN RELEASE CODE_OK BILLED,1,1.0,0.9555555620154312,1,0.0,0.0
NEW CHANGE_DIAGN FIN RELEASE CODE_OK BILLED MANUAL CODE_OK MANUAL CODE_OK MANUAL CODE_OK MANUAL,1,1.0,1.6148453345994926,1,0.0,0.0
NEW CHANGE_DIAGN CHANGE_DIAGN CHANGE_DIAGN FIN RELEASE CODE_OK BILLED STORNO BILLED,1,1.0,4.116618285150859,0,1.0,0.0
NEW CHANGE_DIAGN FIN REOPEN CHANGE_DIAGN FIN RELEASE CODE_OK BILLED STORNO REJECT REOPEN DELETE,1,1.0,2.4694139955630914,0,1.0,0.0
NEW FIN RELEASE CODE_OK MANUAL,1,1.0,2.6537322676480746,0,1.0,0.0
NEW CHANGE_DIAGN FIN RELEASE REOPEN FIN RELEASE SET_STATUS RELEASE CODE_OK BILLED,1,1.0,5.48471125841411,0,1.0,0.0
NEW CHANGE_DIAGN FIN RELEASE REOPEN CHANGE_DIAGN FIN RELEASE CODE_NOK REOPEN FIN RELEASE CODE_OK BILLED,1,1.0,1.06772649737841,1,1.0,0.0
NEW FIN RELEASE CODE_OK BILLED STORNO REJECT BILLED STORNO REJECT BILLED STORNO REJECT BILLED STORNO REJECT BILLED STORNO REJECT SET_STATUS,1,0.0,4.619821379078045,0,1.0,0.0
NEW CHANGE_DIAGN FIN FIN RELEASE CODE_OK BILLED STORNO BILLED,1,1.0,3.7551473007393383,0,1.0,0.0
NEW FIN RELEASE MANUAL MANUAL MANUAL BILLED MANUAL MANUAL MANUAL,1,0.0,1.2111974615429106,1,0.0,0.0
NEW FIN RELEASE CODE_OK MANUAL RELEASE CODE_OK BILLED STORNO REJECT BILLED,1,1.0,7.016997551986309,0,1.0,0.0
NEW FIN RELEASE CODE_NOK BILLED STORNO REJECT BILLED STORNO REJECT STORNO REJECT REOPEN DELETE,1,0.0,1.4593859592497411,1,0.0,0.0
NEW FIN RELEASE CODE_NOK CODE_NOK REOPEN CHANGE_DIAGN FIN RELEASE CODE_OK BILLED STORNO BILLED,1,1.0,1.7134745881529887,1,1.0,0.0
NEW CHANGE_DIAGN FIN RELEASE CODE_OK MANUAL RELEASE CODE_OK,1,1.0,2.121557927797923,0,1.0,0.0
NEW CHANGE_DIAGN CHANGE_DIAGN FIN REOPEN CHANGE_DIAGN FIN RELEASE CODE_OK BILLED,1,1.0,3.160500978388938,0,1.0,0.0
NEW CHANGE_DIAGN FIN RELEASE CODE_OK BILLED STORNO REJECT CODE_OK REOPEN FIN RELEASE CODE_OK REOPEN FIN RELEASE CODE_OK BILLED STORNO REJECT BILLED,1,1.0,1.3424624534339187,1,1.0,0.0
NEW CHANGE_DIAGN FIN RELEASE CODE_OK BILLED STORNO REJECT RELEASE CODE_OK BILLED STORNO REJECT BILLED,1,1.0,4524571.829307803,0,1.0,0.0
NEW CHANGE_DIAGN FIN RELEASE REOPEN FIN RELEASE REOPEN FIN RELEASE CODE_OK BILLED STORNO REJECT REOPEN FIN RELEASE CODE_OK BILLED,1,1.0,2.456447887653276,0,1.0,0.0
NEW NEW FIN FIN RELEASE RELEASE CODE_NOK BILLED BILLED JOIN-PAT JOIN-PAT JOIN-PAT JOIN-PAT,1,1.0,6.521330755165507,0,0.0,0.0
NEW CHANGE_DIAGN FIN RELEASE CODE_OK BILLED CODE_OK STORNO REJECT REOPEN FIN REOPEN FIN RELEASE CODE_OK BILLED,1,1.0,2.132212831897711,0,1.0,0.0
NEW FIN RELEASE CODE_NOK REOPEN FIN RELEASE CODE_NOK REOPEN FIN RELEASE CODE_NOK REOPEN FIN RELEASE CODE_NOK REOPEN FIN RELEASE CODE_NOK REOPEN DELETE,1,1.0,2.852403998913086,0,0.0,0.0
NEW FIN RELEASE CODE_OK BILLED CODE_OK STORNO REJECT RELEASE CODE_OK BILLED STORNO BILLED,1,1.0,2.35896139059038,0,1.0,0.0
NEW CHANGE_DIAGN FIN RELEASE CODE_OK BILLED STORNO REJECT BILLED STORNO REJECT BILLED STORNO REJECT BILLED STORNO REJECT BILLED STORNO REJECT SET_STATUS SET_STATUS,1,0.0,1.6441019955575662,1,1.0,0.0
NEW FIN RELEASE CODE_OK BILLED STORNO REJECT CODE_OK,1,1.0,3.8042174353446763,0,1.0,0.0
NEW CHANGE_DIAGN FIN RELEASE CODE_OK BILLED STORNO REJECT REOPEN FIN RELEASE CODE_OK BILLED CODE_OK,1,1.0,2.995183019738021,0,1.0,0.0
NEW CHANGE_DIAGN FIN RELEASE CODE_OK BILLED STORNO REJECT BILLED STORNO BILLED STORNO REJECT BILLED,1,1.0,1016926.0448799065,0,1.0,0.0
NEW CHANGE_DIAGN CHANGE_DIAGN FIN RELEASE CODE_NOK CODE_NOK CODE_OK BILLED,1,1.0,2.622544889315845,0,1.0,0.0
NEW FIN RELEASE CODE_NOK REOPEN FIN RELEASE CODE_OK BILLED MANUAL CODE_OK MANUAL,1,1.0,4.12892818516319,0,1.0,0.0
NEW CHANGE_DIAGN FIN RELEASE CODE_NOK CODE_NOK REOPEN FIN REOPEN FIN RELEASE CODE_OK BILLED,1,1.0,1.2771210037995908,1,1.0,0.0
NEW FIN RELEASE MANUAL REOPEN DELETE,1,0.0,2.275331370912763,0,0.0,0.0
NEW CHANGE_DIAGN CHANGE_DIAGN CHANGE_DIAGN FIN REOPEN FIN RELEASE CODE_OK BILLED CODE_OK,1,1.0,1.1169925001442311,1,0.0,0.0
NEW CHANGE_DIAGN FIN RELEASE CODE_OK BILLED CODE_OK STORNO REJECT RELEASE CODE_OK BILLED STORNO BILLED STORNO REJECT RELEASE CODE_OK BILLED,1,1.0,3.662696295874675,0,0.0,0.0
NEW CHANGE_DIAGN CHANGE_DIAGN FIN RELEASE CODE_OK MANUAL CODE_OK BILLED,1,1.0,1.2060663722822174,1,1.0,0.0
NEW NEW FIN FIN RELEASE RELEASE CODE_NOK JOIN-PAT JOIN-PAT JOIN-PAT JOIN-PAT REOPEN REOPEN FIN FIN RELEASE RELEASE CODE_NOK BILLED BILLED,1,1.0,5.118653739005969,0,0.0,0.0
NEW FIN RELEASE FIN RELEASE CODE_NOK BILLED STORNO REOPEN FIN RELEASE CODE_NOK BILLED,1,1.0,1.6584472085897197,1,0.0,0.0
NEW CHANGE_DIAGN CHANGE_DIAGN CHANGE_DIAGN FIN REOPEN DELETE,1,1.0,1.4783798110652984,1,0.0,0.0
NEW CHANGE_DIAGN FIN RELEASE CODE_OK SET_STATUS SET_STATUS SET_STATUS,1,0.0,2.6412165542303168,0,0.0,0.0
NEW NEW NEW NEW NEW NEW,1,0.0,1.4643856189774724,1,0.0,0.0
NEW CHANGE_DIAGN FIN RELEASE CODE_OK BILLED STORNO REJECT DELETE,1,1.0,3122880.1864936356,0,1.0,0.0
NEW FIN RELEASE BILLED STORNO BILLED STORNO BILLED STORNO REJECT MANUAL BILLED,1,0.0,1.2218821779399747,1,0.0,0.0
NEW CHANGE_DIAGN FIN RELEASE CODE_OK SET_STATUS REOPEN DELETE,1,1.0,7.718683777348901,0,0.0,0.0
NEW FIN RELEASE RELEASE SET_STATUS SET_STATUS REOPEN DELETE,1,0.0,2.2057877300133892,0,0.0,0.0
NEW FIN RELEASE REOPEN FIN RELEASE SET_STATUS SET_STATUS,1,1.0,2.248901460887145,0,0.0,0.0
NEW CHANGE_DIAGN FIN RELEASE CODE_OK BILLED STORNO BILLED MANUAL MANUAL MANUAL CODE_OK MANUAL,1,1.0,2.1764912360309197,0,0.0,0.0
NEW FIN RELEASE CODE_OK BILLED STORNO REJECT REOPEN FIN SET_STATUS,1,1.0,4.727133728272836,0,1.0,0.0
NEW CHANGE_DIAGN FIN RELEASE CODE_OK REOPEN CHANGE_DIAGN FIN RELEASE CODE_OK REOPEN DELETE,1,1.0,3.4087999883123072,0,1.0,0.0
NEW CHANGE_DIAGN FIN RELEASE CODE_NOK CODE_ERROR BILLED STORNO REJECT REOPEN FIN RELEASE CODE_NOK CODE_NOK MANUAL,1,1.0,1.3263719505708522,1,0.0,0.0
NEW FIN RELEASE BILLED STORNO SET_STATUS FIN RELEASE DELETE,1,1.0,1.3308394654914382,1,0.0,0.0
NEW CHANGE_DIAGN FIN RELEASE CODE_OK REOPEN FIN RELEASE CODE_OK MANUAL MANUAL CODE_OK BILLED,1,1.0,1.3105161724741639,1,1.0,0.0
NEW CHANGE_DIAGN FIN RELEASE CODE_OK REOPEN FIN RELEASE REOPEN FIN REOPEN FIN RELEASE CODE_OK BILLED,1,1.0,1.3354377005342135,1,1.0,0.0
NEW FIN RELEASE CODE_ERROR MANUAL RELEASE CODE_NOK CODE_NOK CODE_OK BILLED,1,1.0,3.662641827114554,0,0.0,0.0
NEW FIN RELEASE CODE_NOK SET_STATUS DELETE,1,1.0,4.140248849437339,0,1.0,0.0
NEW CHANGE_DIAGN FIN RELEASE CODE_ERROR BILLED STORNO REJECT RELEASE CODE_NOK SET_STATUS SET_STATUS REOPEN FIN RELEASE CODE_NOK CODE_OK BILLED,1,1.0,1.142269510462911,1,0.0,0.0
NEW CHANGE_DIAGN FIN RELEASE CODE_OK BILLED MANUAL CODE_OK MANUAL STORNO REJECT RELEASE CODE_OK BILLED,1,1.0,7.880641978075369,0,1.0,0.0
NEW FIN RELEASE FIN RELEASE CODE_NOK REOPEN DELETE,1,1.0,2.327056972309493,0,1.0,0.0
NEW FIN RELEASE CODE_NOK BILLED STORNO REJECT BILLED STORNO REJECT BILLED STORNO REJECT BILLED,1,0.0,1.855163281326563,1,1.0,0.0
NEW CHANGE_DIAGN CHANGE_DIAGN FIN RELEASE CODE_OK SET_STATUS,1,1.0,2.2753077266022173,0,1.0,0.0
NEW CHANGE_DIAGN FIN RELEASE CODE_OK BILLED STORNO REJECT REOPEN FIN REOPEN FIN REOPEN FIN RELEASE REOPEN FIN RELEASE CODE_OK BILLED,1,1.0,1.2718009924466414,1,1.0,0.0
NEW FIN RELEASE CODE_OK BILLED STORNO REJECT RELEASE CODE_OK BILLED STORNO REJECT REOPEN DELETE,1,1.0,2.5244507232523508,0,1.0,0.0
NEW FIN RELEASE BILLED STORNO BILLED STORNO MANUAL BILLED,1,1.0,1.334669060472973,1,0.0,0.0
NEW FIN RELEASE CODE_NOK BILLED STORNO REJECT SET_STATUS,1,1.0,2.0907325449792977,0,0.0,0.0
NEW FIN MANUAL,1,0.0,1.6556592935461882,1,0.0,0.0
NEW CHANGE_DIAGN FIN REOPEN CHANGE_DIAGN FIN RELEASE CODE_OK REOPEN FIN RELEASE CODE_OK BILLED,1,1.0,1.1220240253888323,1,1.0,0.0
NEW CHANGE_DIAGN FIN RELEASE CODE_ERROR BILLED STORNO REJECT RELEASE CODE_NOK SET_STATUS,1,1.0,1.0144307211244559,1,0.0,0.0
NEW CHANGE_DIAGN CHANGE_DIAGN FIN RELEASE CODE_OK BILLED STORNO REJECT,1,1.0,2.5524681601494654,0,1.0,0.0
NEW NEW NEW NEW NEW NEW NEW NEW NEW,1,0.0,1.2643856189774723,1,0.0,0.0
NEW FIN RELEASE CODE_ERROR BILLED STORNO REJECT REOPEN FIN RELEASE CODE_NOK CODE_OK BILLED,1,1.0,1.2100570031983033,1,0.0,0.0
NEW FIN RELEASE CODE_NOK BILLED STORNO REJECT BILLED STORNO REOPEN DELETE,1,1.0,1.5268497280472253,1,0.0,0.0
NEW CHANGE_DIAGN FIN RELEASE REOPEN FIN RELEASE CODE_OK BILLED MANUAL CODE_OK MANUAL CODE_OK MANUAL MANUAL CODE_OK MANUAL,1,1.0,1.457352549057382,1,0.0,0.0
NEW CHANGE_DIAGN FIN RELEASE CODE_ERROR BILLED STORNO BILLED STORNO REJECT RELEASE CODE_NOK CODE_NOK SET_STATUS,1,1.0,0.9943836950542659,1,0.0,0.0
NEW CHANGE_DIAGN FIN RELEASE CODE_NOK REOPEN FIN RELEASE SET_STATUS CODE_NOK SET_STATUS,1,1.0,1.0917344599334833,1,1.0,0.0
NEW FIN RELEASE CODE_NOK REOPEN FIN RELEASE CODE_NOK BILLED STORNO BILLED,1,1.0,3.2942074326717314,0,1.0,0.0
NEW FIN RELEASE CODE_ERROR BILLED CODE_NOK CODE_NOK,1,1.0,1.1742439803336104,1,0.0,0.0
NEW CHANGE_DIAGN FIN RELEASE CODE_OK REOPEN CHANGE_DIAGN FIN RELEASE CODE_OK REOPEN FIN RELEASE CODE_OK BILLED STORNO BILLED,1,1.0,1.3114049336026776,1,1.0,0.0
NEW FIN RELEASE CODE_OK BILLED STORNO REJECT RELEASE CODE_OK BILLED STORNO REJECT BILLED,1,1.0,2.9076227298970223,0,1.0,0.0
NEW FIN RELEASE CODE_OK BILLED CODE_OK STORNO REJECT RELEASE CODE_OK SET_STATUS,1,1.0,2.0941942990161837,0,1.0,0.0
NEW CHANGE_DIAGN FIN RELEASE CODE_NOK REOPEN FIN RELEASE CODE_NOK REOPEN FIN RELEASE CODE_OK BILLED STORNO REJECT REOPEN FIN RELEASE CODE_OK BILLED,1,1.0,1.2955193826298899,1,0.0,0.0
NEW FIN RELEASE CODE_NOK CODE_NOK REOPEN FIN REOPEN FIN RELEASE CODE_OK BILLED,1,1.0,1.5866334609286095,1,1.0,0.0
NEW FIN RELEASE CODE_OK REOPEN FIN RELEASE CODE_OK REOPEN FIN RELEASE CODE_OK BILLED STORNO BILLED,1,1.0,3.8723028628524934,0,1.0,0.0
NEW FIN RELEASE CODE_OK BILLED CODE_OK STORNO REJECT RELEASE REOPEN DELETE,1,1.0,2.1711003461845397,0,1.0,0.0
NEW FIN RELEASE CODE_NOK REOPEN CHANGE_DIAGN FIN RELEASE CODE_OK BILLED STORNO REJECT BILLED,1,1.0,1.898007267146194,1,1.0,0.0
NEW CHANGE_DIAGN FIN RELEASE CODE_NOK REOPEN FIN RELEASE CODE_NOK REOPEN FIN RELEASE CODE_NOK REOPEN FIN RELEASE CODE_NOK REOPEN CHANGE_DIAGN FIN RELEASE CODE_NOK CODE_OK BILLED,1,1.0,1.2334070493919667,1,0.0,0.0
NEW FIN RELEASE MANUAL MANUAL MANUAL BILLED,1,0.0,1.8879735423279005,1,0.0,0.0
NEW CHANGE_DIAGN CHANGE_DIAGN FIN REOPEN DELETE,1,1.0,1.4783798110652984,1,1.0,0.0
NEW CHANGE_DIAGN FIN RELEASE CODE_OK BILLED STORNO REJECT REOPEN FIN RELEASE CODE_OK BILLED MANUAL CODE_OK MANUAL MANUAL CODE_OK MANUAL CODE_OK MANUAL CODE_OK MANUAL,1,1.0,4.86114989775403,0,0.0,0.0
NEW CHANGE_DIAGN FIN RELEASE CODE_NOK REOPEN FIN RELEASE CODE_OK BILLED MANUAL CODE_OK MANUAL,1,1.0,1.533432346496779,1,1.0,0.0
NEW FIN RELEASE CODE_OK CODE_OK MANUAL RELEASE CODE_OK BILLED,1,1.0,4.384785074384724,0,1.0,0.0
NEW SET_STATUS SET_STATUS SET_STATUS DELETE,1,0.0,61200002.294859886,0,0.0,0.0
NEW CHANGE_DIAGN SET_STATUS SET_STATUS FIN SET_STATUS,1,0.0,1.9491752263211055,1,0.0,0.0
NEW CHANGE_DIAGN FIN SET_STATUS RELEASE CODE_OK REOPEN FIN RELEASE CODE_OK BILLED STORNO REJECT SET_STATUS,1,1.0,4.0614464883904535,0,1.0,0.0
NEW FIN RELEASE REOPEN FIN REOPEN FIN RELEASE CODE_OK BILLED,1,1.0,0.9555555620154312,1,1.0,0.0
NEW NEW CHANGE_DIAGN FIN FIN RELEASE RELEASE CODE_OK BILLED BILLED STORNO STORNO JOIN-PAT JOIN-PAT JOIN-PAT JOIN-PAT BILLED BILLED,1,1.0,1.060115179835713,1,1.0,0.0
NEW CHANGE_DIAGN CODE_OK FIN RELEASE CODE_OK BILLED STORNO BILLED,1,1.0,7.412849427679381,0,1.0,0.0
NEW CHANGE_DIAGN FIN RELEASE CODE_OK BILLED STORNO SET_STATUS SET_STATUS RELEASE CODE_OK SET_STATUS,1,1.0,2.313515877633177,0,1.0,0.0
NEW FIN RELEASE REOPEN FIN RELEASE CODE_OK BILLED STORNO REJECT BILLED,1,1.0,1.7275353475942015,1,1.0,0.0
NEW FIN RELEASE BILLED STORNO REJECT BILLED MANUAL MANUAL,1,1.0,1.3490408677104964,1,0.0,0.0
NEW FIN RELEASE BILLED STORNO SET_STATUS,1,1.0,1.3376357636969398,1,0.0,0.0
NEW CHANGE_DIAGN FIN RELEASE CODE_OK REOPEN CHANGE_DIAGN FIN RELEASE CODE_OK BILLED MANUAL CODE_OK MANUAL,1,1.0,1.258827687362011,1,1.0,0.0
NEW FIN RELEASE CODE_NOK CODE_OK BILLED CODE_OK,1,1.0,2.4368628599791284,0,1.0,0.0
NEW FIN RELEASE REOPEN FIN RELEASE CODE_OK BILLED STORNO REJECT REOPEN FIN RELEASE CODE_OK BILLED STORNO REJECT BILLED,1,1.0,1.2871832570277193,1,1.0,0.0
NEW CHANGE_DIAGN FIN RELEASE CODE_OK BILLED STORNO BILLED STORNO BILLED STORNO REJECT BILLED STORNO REJECT BILLED,1,0.0,1016926.0448799067,0,1.0,0.0
NEW CHANGE_DIAGN FIN RELEASE CODE_OK REOPEN FIN RELEASE CODE_OK BILLED STORNO REJECT RELEASE CODE_OK BILLED STORNO BILLED,1,1.0,1.3866786540315457,1,1.0,0.0
NEW CHANGE_DIAGN FIN RELEASE CODE_NOK REOPEN FIN SET_STATUS,1,1.0,1.0917344599334833,1,1.0,0.0
NEW CHANGE_DIAGN FIN RELEASE CODE_NOK REOPEN CHANGE_DIAGN FIN RELEASE CODE_OK MANUAL MANUAL CODE_OK BILLED,1,1.0,5.193657191371947,0,0.0,0.0
NEW CHANGE_DIAGN CHANGE_DIAGN FIN RELEASE CODE_NOK REOPEN FIN RELEASE CODE_NOK REOPEN CHANGE_DIAGN FIN RELEASE CODE_OK BILLED,1,1.0,1.9949233651314082,1,0.0,0.0
NEW CHANGE_DIAGN CHANGE_DIAGN FIN RELEASE CODE_NOK REOPEN CODE_NOK FIN RELEASE CODE_NOK REOPEN CODE_NOK FIN RELEASE CODE_NOK CODE_OK BILLED,1,1.0,2.6088124996522337,0,0.0,0.0
NEW FIN RELEASE CODE_ERROR BILLED CODE_NOK MANUAL CODE_NOK MANUAL MANUAL CODE_OK,1,1.0,1.2620629729432788,1,0.0,0.0
NEW CHANGE_DIAGN FIN RELEASE CODE_OK BILLED STORNO REJECT RELEASE CODE_OK REOPEN FIN RELEASE CODE_OK BILLED STORNO BILLED,1,1.0,1.3859534594699616,1,1.0,0.0
NEW CHANGE_DIAGN CHANGE_DIAGN FIN RELEASE CODE_NOK REOPEN FIN RELEASE CODE_OK BILLED MANUAL MANUAL,1,1.0,3.4268675347542787,0,1.0,0.0
NEW CHANGE_DIAGN FIN RELEASE CODE_OK BILLED STORNO REJECT BILLED STORNO REJECT BILLED STORNO REJECT BILLED STORNO REJECT BILLED STORNO REJECT BILLED STORNO REJECT BILLED STORNO REJECT BILLED,1,0.0,3.7614005317171944,0,0.0,0.0
NEW CHANGE_DIAGN FIN RELEASE CODE_OK BILLED STORNO REJECT REOPEN FIN RELEASE CODE_OK BILLED STORNO REJECT RELEASE CODE_OK BILLED STORNO BILLED,1,1.0,1.935987971749773,1,1.0,0.0
NEW CHANGE_DIAGN FIN RELEASE CODE_NOK REOPEN FIN RELEASE REOPEN FIN RELEASE CODE_OK BILLED,1,1.0,3.839633936811414,0,1.0,0.0
